Chrono;Time;MIDS Status;DLIP Saturation;TDH079;retard (ms)
438.43;00:07:18.430;;;;20
438.43;00:07:18.430;;;;20
438.65;00:07:18.650;;;;30
438.65;00:07:18.650;;;;30
438.70;00:07:18.700;;;;30
438.70;00:07:18.700;;;;30
438.77;00:07:18.770;;;;10
438.77;00:07:18.770;;;;10
438.88;00:07:18.880;;;;10
438.98;00:07:18.980;;;;31
438.98;00:07:18.980;;;;31
439.01;00:07:19.010;;;;27
439.01;00:07:19.010;;;;2
439.04;00:07:19.040;;;;30
439.04;00:07:19.040;;;;28
439.07;00:07:19.070;;;;40
439.10;00:07:19.100;;;;11
439.10;00:07:19.100;;;;11
439.15;00:07:19.150;;;;10
439.18;00:07:19.180;;;;10
439.29;00:07:19.290;;;;30
439.35;00:07:19.350;;;;30
439.35;00:07:19.350;;;;30
439.40;00:07:19.400;;;;20
439.42;00:07:19.420;;;;10
439.50;00:07:19.500;;;;10
439.50;00:07:19.500;;;;10
439.59;00:07:19.590;;;;10
439.59;00:07:19.590;;;;11
439.62;00:07:19.620;;;;21
439.67;00:07:19.670;;;;9
439.67;00:07:19.670;;;;10
439.70;00:07:19.700;;;;38
439.70;00:07:19.700;;;;11
439.75;00:07:19.750;;;;20
439.75;00:07:19.750;;;;20
439.77;00:07:19.770;;;;30
439.77;00:07:19.770;;;;21
439.80;00:07:19.800;;;;51
439.83;00:07:19.830;;;;27
440.20;00:07:20.200;;;;14
440.22;00:07:20.220;;;;10
440.45;00:07:20.450;;;;20
441.35;00:07:21.350;;;;20
441.41;00:07:21.410;;;;20
441.71;00:07:21.710;;;;10
441.84;00:07:21.840;;;;30
442.25;00:07:22.250;;;;20
442.79;00:07:22.790;;;;10
442.90;00:07:22.900;;;;20
442.90;00:07:22.900;;;;20
443.01;00:07:23.010;;;;30
443.43;00:07:23.430;;;;10
443.76;00:07:23.760;;;;30
443.79;00:07:23.790;;;;10
443.88;00:07:23.880;;;;10
444.00;00:07:24.000;;;;18
444.02;00:07:24.020;;;;9
444.02;00:07:24.020;;;;9
444.27;00:07:24.270;;;;20
444.38;00:07:24.380;;;;30
444.70;00:07:24.700;;;;20
444.70;00:07:24.700;;;;20
444.82;00:07:24.820;;;;19
444.85;00:07:24.850;;;;20
445.19;00:07:25.190;;;;3
445.24;00:07:25.240;;;;29
445.26;00:07:25.260;;;;19
445.83;00:07:25.830;;;;30
445.99;00:07:25.990;;;;9
446.28;00:07:26.280;;;;10
446.44;00:07:26.440;;;;30
446.73;00:07:26.730;;;;20
446.83;00:07:26.830;;;;10
447.21;00:07:27.210;;;;29
447.23;00:07:27.230;;;;19
447.28;00:07:27.280;;;;10
447.95;00:07:27.950;;;;10
448.25;00:07:28.250;;;;20
448.70;00:07:28.700;;;;20
448.93;00:07:28.930;;;;13
448.95;00:07:28.950;;;;4
449.04;00:07:29.040;;;;30
449.04;00:07:29.040;;;;30
449.07;00:07:29.070;;;;61
449.07;00:07:29.070;;;;62
449.10;00:07:29.100;;;;30
449.10;00:07:29.100;;;;30
449.13;00:07:29.130;;;;1
449.16;00:07:29.160;;;;30
449.62;00:07:29.620;;;;21
449.67;00:07:29.670;;;;20
449.67;00:07:29.670;;;;20
449.70;00:07:29.700;;;;28
449.79;00:07:29.790;;;;10
449.82;00:07:29.820;;;;20
449.85;00:07:29.850;;;;28
449.90;00:07:29.900;;;;20
449.90;00:07:29.900;;;;20
449.95;00:07:29.950;;;;10
450.09;00:07:30.090;;;;30
450.09;00:07:30.090;;;;30
450.11;00:07:30.110;;;;20
450.11;00:07:30.110;;;;20
450.14;00:07:30.140;;;;30
450.17;00:07:30.170;;;;31
450.22;00:07:30.220;;;;10
450.25;00:07:30.250;;;;10
450.30;00:07:30.300;;;;31
450.33;00:07:30.330;;;;29
450.33;00:07:30.330;;;;29
450.35;00:07:30.350;;;;19
450.38;00:07:30.380;;;;30
450.41;00:07:30.410;;;;30
450.41;00:07:30.410;;;;30
450.46;00:07:30.460;;;;30
450.46;00:07:30.460;;;;30
450.67;00:07:30.670;;;;20
450.67;00:07:30.670;;;;20
450.72;00:07:30.720;;;;20
450.72;00:07:30.720;;;;20
450.80;00:07:30.800;;;;30
450.80;00:07:30.800;;;;30
450.90;00:07:30.900;;;;20
451.01;00:07:31.010;;;;29
451.01;00:07:31.010;;;;29
451.03;00:07:31.030;;;;18
451.06;00:07:31.060;;;;20
451.09;00:07:31.090;;;;20
451.12;00:07:31.120;;;;20
451.12;00:07:31.120;;;;19
451.18;00:07:31.180;;;;30
451.21;00:07:31.210;;;;30
451.31;00:07:31.310;;;;20
451.37;00:07:31.370;;;;20
451.37;00:07:31.370;;;;20
451.41;00:07:31.410;;;;10
451.44;00:07:31.440;;;;20
451.52;00:07:31.520;;;;20
451.52;00:07:31.520;;;;20
451.62;00:07:31.620;;;;30
451.62;00:07:31.620;;;;30
451.64;00:07:31.640;;;;20
451.70;00:07:31.700;;;;30
451.70;00:07:31.700;;;;30
451.73;00:07:31.730;;;;28
451.76;00:07:31.760;;;;10
451.76;00:07:31.760;;;;10
451.79;00:07:31.790;;;;19
451.81;00:07:31.810;;;;9
452.23;00:07:32.230;;;;10
452.47;00:07:32.470;;;;20
453.38;00:07:33.380;;;;30
453.44;00:07:33.440;;;;30
453.74;00:07:33.740;;;;30
453.85;00:07:33.850;;;;10
453.97;00:07:33.970;;;;10
454.00;00:07:34.000;;;;18
454.03;00:07:34.030;;;;19
454.28;00:07:34.280;;;;30
454.70;00:07:34.700;;;;19
454.70;00:07:34.700;;;;19
454.75;00:07:34.750;;;;10
454.78;00:07:34.780;;;;10
454.81;00:07:34.810;;;;20
454.81;00:07:34.810;;;;9
454.84;00:07:34.840;;;;38
454.91;00:07:34.910;;;;10
454.91;00:07:34.910;;;;10
455.21;00:07:35.210;;;;4
455.26;00:07:35.260;;;;29
455.45;00:07:35.450;;;;20
455.80;00:07:35.800;;;;10
456.01;00:07:36.010;;;;10
456.03;00:07:36.030;;;;9
456.28;00:07:36.280;;;;10
456.39;00:07:36.390;;;;10
456.71;00:07:36.710;;;;10
456.85;00:07:36.850;;;;30
457.21;00:07:37.210;;;;20
457.85;00:07:37.850;;;;20
458.01;00:07:38.010;;;;20
458.30;00:07:38.300;;;;21
458.45;00:07:38.450;;;;10
459.01;00:07:39.010;;;;10
459.23;00:07:39.230;;;;20
459.26;00:07:39.260;;;;30
459.68;00:07:39.680;;;;30
459.71;00:07:39.710;;;;29
459.71;00:07:39.710;;;;29
459.73;00:07:39.730;;;;18
459.76;00:07:39.760;;;;19
459.79;00:07:39.790;;;;19
459.84;00:07:39.840;;;;9
459.84;00:07:39.840;;;;9
459.96;00:07:39.960;;;;10
460.23;00:07:40.230;;;;20
460.28;00:07:40.280;;;;30
460.71;00:07:40.710;;;;10
460.95;00:07:40.950;;;;17
461.07;00:07:41.070;;;;30
461.07;00:07:41.070;;;;30
461.13;00:07:41.130;;;;30
461.13;00:07:41.130;;;;30
461.16;00:07:41.160;;;;29
461.19;00:07:41.190;;;;30
461.64;00:07:41.640;;;;19
461.69;00:07:41.690;;;;20
461.69;00:07:41.690;;;;20
461.82;00:07:41.820;;;;30
461.85;00:07:41.850;;;;30
461.91;00:07:41.910;;;;10
461.91;00:07:41.910;;;;10
461.98;00:07:41.980;;;;30
462.12;00:07:42.120;;;;30
462.12;00:07:42.120;;;;30
462.14;00:07:42.140;;;;30
462.14;00:07:42.140;;;;30
462.17;00:07:42.170;;;;30
462.20;00:07:42.200;;;;30
462.28;00:07:42.280;;;;30
462.32;00:07:42.320;;;;20
462.35;00:07:42.350;;;;20
462.35;00:07:42.350;;;;20
462.38;00:07:42.380;;;;30
462.41;00:07:42.410;;;;30
462.43;00:07:42.430;;;;20
462.43;00:07:42.430;;;;20
462.48;00:07:42.480;;;;20
462.48;00:07:42.480;;;;20
462.68;00:07:42.680;;;;10
462.68;00:07:42.680;;;;10
462.73;00:07:42.730;;;;10
462.73;00:07:42.730;;;;10
462.83;00:07:42.830;;;;30
462.83;00:07:42.830;;;;30
462.91;00:07:42.910;;;;10
463.03;00:07:43.030;;;;20
463.03;00:07:43.030;;;;20
463.05;00:07:43.050;;;;20
463.08;00:07:43.080;;;;20
463.11;00:07:43.110;;;;20
463.13;00:07:43.130;;;;10
463.13;00:07:43.130;;;;10
463.21;00:07:43.210;;;;30
463.24;00:07:43.240;;;;30
463.33;00:07:43.330;;;;21
